East,6/29/11,Chaoborus,Ch (2) 1x - E,1,2341.035,15.00663462,192.842,1.236166667
East,6/29/11,Chaoborus,Ch (2) 1x - F,1,2043.247,13.09773718,217.205,1.392339744
East,6/29/11,Chaoborus,Ch (2) 1x - F,1,1974.217,12.65523718,198.635,1.273301282
East,6/29/11,Chaoborus,Ch (2) 1x - G,1,2122.53,13.60596154,213.506,1.368628205
East,6/29/11,Chaoborus,Ch (2) 1x - G,1,1693.024,10.85271795,205.429,1.316852564
East,6/29/11,Chaoborus,Ch (2) 1x - J,1,1880.534,12.05470513,201.358,1.29075641
East,6/29/11,Chaoborus,Ch (2) 1x - J,1,1884.335,12.07907051,204.463,1.310660256
East,6/29/11,Chaoborus,Ch (2) 1x - K,1,1648.139,10.56499359,159,1.019230769
East,6/29/11,Chaoborus,Ch (2) 1x - K,1,1962.754,12.58175641,216.375,1.387019231
East,6/29/11,Chaoborus,Ch (2) 1x - L,1,2051.79,13.1525,204.088,1.30825641
East,6/29/11,Chaoborus,Ch (2) 1x - L,1,2312.516,14.82382051,247.095,1.583942308
East,6/29/11,Chaoborus,Ch (3) 1x - D,1,1311.6,8.407692308,87,0.557692308
East,6/29/11,Chaoborus,Ch (3) 1x - D,1,1033.155,6.622788462,68.411,0.438532051
East,6/29/11,Chaoborus,Ch (3) 1x - D,1,1265.477,8.112032051,91.241,0.584878205
East,6/29/11,Chaoborus,Ch (1) 1x - N,1,629.314,12.84052234,67.231,1.371781269
East,6/29/11,Chaoborus,Ch (2) 1x - M,1,672.377,13.71917976,63.008,1.285615181
East,6/29/11,Chaoborus,Ch (2) 1x - M,1,614.673,12.54178739,69.08,1.409508264
East,7/6/11,Chaoborus,Ch A (2) 1x,1,599.703,12.23633952,50.99,1.040399918
East,7/6/11,Chaoborus,Ch A (2) 1x,1,607.315,12.39165476,54.918,1.120546827
East,7/6/11,Chaoborus,Ch B (3) 1.25x,1.25,443.63,7.38976896,30.48,0.507720754
East,7/6/11,Chaoborus,Ch B (3) 1.25x,1.25,455.844,7.593223727,30.61,0.509886229
East,7/6/11,Chaoborus,Ch B (3) 1.25x,1.25,412.567,6.872336881,30,0.499725151
East,7/6/11,Chaoborus,Ch C (2) 1x,1,578.974,11.81338502,69.635,1.420832483
East,7/6/11,Chaoborus,Ch C (2) 1x,1,346.272,7.065333605,34.986,0.713854315
East,7/6/11,Chaoborus,Ch D (2) 1x,1,635.001,12.95655989,65.742,1.341399714
East,7/6/11,Chaoborus,Ch D (2) 1x,1,491.17,10.02183228,56.859,1.16015099
East,7/6/11,Chaoborus,Ch E (2) 1x,1,620.826,12.6673332,63.569,1.297061824
East,7/6/11,Chaoborus,Ch E (2) 1x,1,358.799,7.320934503,28.178,0.574943889
East,7/6/11,Chaoborus,Ch F (2) 1x,1,636.315,12.98337074,70.838,1.445378494
East,7/6/11,Chaoborus,Ch F (2) 1x,1,484.821,9.892287288,63.789,1.301550704
East,7/6/11,Chaoborus,Ch G (2) 1x,1,606.113,12.36712916,64.07,1.307284228
East,7/6/11,Chaoborus,Ch G (2) 1x,1,578.278,11.79918384,70.605,1.440624362
East,7/6/11,Chaoborus,Ch H (2) 1x,1,631.021,12.87535197,70.88,1.446235462
East,7/6/11,Chaoborus,Ch H (2) 1x,1,591.841,12.07592328,69.08,1.409508264
East,7/6/11,Chaoborus,Ch I (3) 1x,1,310.296,6.331279331,22.472,0.45851867
East,7/6/11,Chaoborus,Ch I (3) 1x,1,651.649,13.29624566,74.33,1.516629259
East,7/6/11,Chaoborus,Ch I (3) 1x,1,353.057,7.20377474,34.828,0.710630484
East,7/6/11,Chaoborus,Ch J (2) 1x,1,584.026,11.91646603,64.661,1.319342991
East,7/6/11,Chaoborus,Ch J (2) 1x,1,585.97,11.9561314,59.666,1.217425015
East,7/6/11,Chaoborus,Ch K (2) 1x,1,583.81,11.91205876,66.242,1.351601714
East,7/6/11,Chaoborus,Ch K (2) 1x,1,544.283,11.10554989,68.884,1.40550908
East,7/6/11,Chaoborus,Ch L (1) 1x,1,636.486,12.98685982,69.635,1.420832483
East,7/13/11,Chaoborus,Ch (4) - 1x A,1,548.809,11.19789839,65.115,1.328606407
East,7/13/11,Chaoborus,Ch (4) - 1x A,1,606.455,12.37410733,63.325,1.292083248
East,7/13/11,Chaoborus,Ch (4) - 1x A,1,326.192,6.655621302,19.235,0.392470924
East,7/13/11,Chaoborus,Ch (4) - 1x A,1,352.702,7.19653132,32.65,0.666190573
East,7/13/11,Chaoborus,Ch (4) - 1x B,1,521.41,10.63884921,61.008,1.244807182
East,7/13/11,Chaoborus,Ch (4) - 1x B,1,599.709,12.23646195,61.131,1.247316874
East,7/13/11,Chaoborus,Ch (4) - 1x B,1,354.309,7.229320547,20,0.408079984
East,7/13/11,Chaoborus,Ch (4) - 1x B,1,350.369,7.14892879,24,0.48969598
East,7/13/11,Chaoborus,Ch (4) - 1x C,1,574.476,11.72160784,77.233,1.575862069
East,7/13/11,Chaoborus,Ch (4) - 1x C,1,409.428,8.353968578,38.626,0.788124872
East,7/13/11,Chaoborus,Ch (4) - 1x C,1,377.972,7.71214038,22.361,0.456253826
East,7/13/11,Chaoborus,Ch (4) - 1x C,1,325.524,6.64199143,20.616,0.420648847
East,7/13/11,Chaoborus,Ch (4) - 1x D,1,596.209,12.16504795,65.146,1.329238931
East,7/13/11,Chaoborus,Ch (4) - 1x D,1,564.916,11.5265456,65.192,1.330177515
East,7/13/11,Chaoborus,Ch (4) - 1x D,1,365.531,7.458294226,24.759,0.505182616
East,7/13/11,Chaoborus,Ch (4) - 1x D,1,371.046,7.570822281,27.019,0.551295654
East,7/13/11,Chaoborus,Ch (4) - 1x E,1,542.441,11.06796572,66.03,1.347276066
East,7/13/11,Chaoborus,Ch (4) - 1x E,1,571.423,11.65931443,60.828,1.241134462
East,7/13/11,Chaoborus,Ch (4) - 1x E,1,356.721,7.278534993,33.541,0.684370537
East,7/13/11,Chaoborus,Ch (4) - 1x E,1,355.893,7.261640482,24.698,0.503937972
East,7/13/11,Chaoborus,Ch (5) - 1x,1,663.724,13.54262395,61.4,1.25280555
East,7/13/11,Chaoborus,Ch (5) - 1x,1,536.134,10.9392777,64.405,1.314119567
East,7/13/11,Chaoborus,Ch (5) - 1x,1,321.181,6.553376862,23.854,0.486716997
East,7/13/11,Chaoborus,Ch (5) - 1x,1,402.429,8.211160988,27.203,0.55504999
East,7/13/11,Chaoborus,Ch (5) - 1x,1,369.718,7.54372577,29.12,0.594164456
East,7/20/11,Chaoborus,Ch(4) - 1x A,1,465.214,9.492226076,36,0.734543971
East,7/20/11,Chaoborus,Ch(4) - 1x A,1,604.757,12.33946133,69.029,1.40846766
East,7/20/11,Chaoborus,Ch(4) - 1x A,1,608.575,12.4173638,62.586,1.277004693
East,7/20/11,Chaoborus,Ch(4) - 1x A,1,285.397,5.823240155,32.45,0.662109774
East,7/20/11,Chaoborus,Ch(4) - 1x B,1,378.547,7.723872679,34.205,0.697918792
East,7/20/11,Chaoborus,Ch(4) - 1x B,1,300.075,6.122730055,40.112,0.818445215
East,7/20/11,Chaoborus,Ch(4) - 1x B,1,621.026,12.671414,63.246,1.290471332
East,7/20/11,Chaoborus,Ch(4) - 1x B,1,515.188,10.51189553,58.822,1.20020404
East,7/20/11,Chaoborus,Ch(4) - 1x C,1,650.066,13.26394613,71.701,1.462987145
East,7/20/11,Chaoborus,Ch(4) - 1x C,1,565.175,11.53183024,62.682,1.278963477
East,7/20/11,Chaoborus,Ch(4) - 1x C,1,433.535,8.845847786,39.115,0.798102428
East,7/20/11,Chaoborus,Ch(4) - 1x C,1,415.774,8.483452357,29.833,0.608712508
East,7/20/11,Chaoborus,Ch(4) - 1x D,1,327.874,6.689940828,28.071,0.572760661
East,7/20/11,Chaoborus,Ch(4) - 1x D,1,364.058,7.428239135,26.401,0.538685982
East,7/20/11,Chaoborus,Ch(4) - 1x D,1,530.348,10.82122016,61.685,1.25862069
East,7/20/11,Chaoborus,Ch(4) - 1x D,1,653.093,13.32570904,73.246,1.494511324
East,7/20/11,Chaoborus,Ch(4) - 1x E,1,369.035,7.529789839,25.298,0.516180371
East,7/20/11,Chaoborus,Ch(4) - 1x E,1,596.4,12.16894511,67.186,1.370863089
East,7/20/11,Chaoborus,Ch(4) - 1x E,1,606.887,12.38292185,70.114,1.430605999
East,7/20/11,Chaoborus,Ch(4) - 1x E,1,615.432,12.55727403,66.033,1.347337278
East,7/20/11,Chaoborus,Ch(5) - 1x,1,584.344,11.9229545,64.846,1.323117731
East,7/20/11,Chaoborus,Ch(5) - 1x,1,573.321,11.69804122,67.03,1.367680065
East,7/20/11,Chaoborus,Ch(5) - 1x,1,616.487,12.57880024,67.912,1.385676393
East,7/20/11,Chaoborus,Ch(5) - 1x,1,619.367,12.63756376,60.033,1.224913283
East,7/20/11,Chaoborus,Ch(5) - 1x,1,364.111,7.429320547,35.057,0.715302999
East,7/27/11,Chaoborus,Ch (4) - 1x A,1,641.839,13.09608243,65.146,1.329238931
East,7/27/11,Chaoborus,Ch (4) - 1x A,1,650.525,13.27331157,66.641,1.35974291
East,7/27/11,Chaoborus,Ch (4) - 1x A,1,615.785,12.56447664,66.761,1.36219139
East,7/27/11,Chaoborus,Ch (4) - 1x A,1,572.969,11.69085901,66.189,1.350520302
East,7/27/11,Chaoborus,Ch (4) - 1x B,1,415.849,8.484982657,34.67,0.707406652
East,7/27/11,Chaoborus,Ch (4) - 1x B,1,378.021,7.713140175,30.529,0.622913691
East,7/27/11,Chaoborus,Ch (4) - 1x B,1,409.218,8.349683738,35.805,0.730565191
East,7/27/11,Chaoborus,Ch (4) - 1x B,1,699.211,14.26670067,68.68,1.401346664
East,7/27/11,Chaoborus,Ch (4) - 1x C,1,390.496,7.967680065,34.059,0.694939808
East,7/27/11,Chaoborus,Ch (4) - 1x C,1,338.867,6.914241991,37.108,0.757151602
East,7/27/11,Chaoborus,Ch (4) - 1x C,1,563.69,11.5015303,57.009,1.163211589
East,7/27/11,Chaoborus,Ch (4) - 1x C,1,560.032,11.42689247,66.03,1.347276066
East,7/27/11,Chaoborus,Ch (4) - 1x D,1,411.942,8.405264232,38.897,0.793654356
East,7/27/11,Chaoborus,Ch (4) - 1x D,1,346.312,7.066149765,27.166,0.554295042
East,7/27/11,Chaoborus,Ch (4) - 1x D,1,579.245,11.81891451,64.382,1.313650275
East,7/27/11,Chaoborus,Ch (4) - 1x D,1,621.39,12.67884105,65.008,1.326423179
East,7/27/11,Chaoborus,Ch (4) - 1x E,1,369.579,7.540889614,37.014,0.755233626
East,7/27/11,Chaoborus,Ch (4) - 1x E,1,637.283,13.00312181,63.388,1.2933687
East,7/27/11,Chaoborus,Ch (4) - 1x E,1,624.57,12.74372577,67.72,1.381758825
East,7/27/11,Chaoborus,Ch (4) - 1x E,1,497.34,10.14772495,37.483,0.764803101
East,7/27/11,Chaoborus,Ch (5) - 1x A,1,623.174,12.71524179,73.007,1.489634768
East,7/27/11,Chaoborus,Ch (5) - 1x A,1,661.602,13.49932667,72.062,1.470352989
East,7/27/11,Chaoborus,Ch (5) - 1x A,1,271.834,5.546500714,29.017,0.592062844
East,7/27/11,Chaoborus,Ch (5) - 1x A,1,383.828,7.831626199,37.216,0.759355234
East,7/27/11,Chaoborus,Ch (5) - 1x A,1,410.876,8.383513569,30.232,0.616853703
East,8/3/11,Chaoborus,Ch (4) - 1x A,1,590.494,12.04843909,65.803,1.342644358
East,8/3/11,Chaoborus,Ch (4) - 1x A,1,620.308,12.65676393,66.483,1.356519078
East,8/3/11,Chaoborus,Ch (4) - 1x A,1,558.271,11.39096103,63.6,1.297694348
East,8/3/11,Chaoborus,Ch (4) - 1x A,1,342.594,6.990287696,36.878,0.752458682
East,8/3/11,Chaoborus,Ch (4) - 1x B,1,593.522,12.1102224,60.828,1.241134462
East,8/3/11,Chaoborus,Ch (4) - 1x B,1,619.919,12.64882677,70.257,1.433523771
East,8/3/11,Chaoborus,Ch (4) - 1x B,1,631.069,12.87633136,66.068,1.348051418
East,8/3/11,Chaoborus,Ch (4) - 1x B,1,359.599,7.337257703,35.468,0.723689043
East,8/3/11,Chaoborus,Ch (4) - 1x C,1,512.751,10.46217099,59.135,1.206590492
East,8/3/11,Chaoborus,Ch (4) - 1x C,1,532.319,10.86143644,58.249,1.188512548
East,8/3/11,Chaoborus,Ch (4) - 1x C,1,642.631,13.1122424,65.513,1.336727199
East,8/3/11,Chaoborus,Ch (4) - 1x C,1,601.25,12.26790451,64.351,1.313017751
East,8/3/11,Chaoborus,Ch (4) - 1x D,1,400.954,8.181065089,37.121,0.757416854
East,8/3/11,Chaoborus,Ch (4) - 1x D,1,592.821,12.0959192,59.034,1.204529688
East,8/3/11,Chaoborus,Ch (4) - 1x D,1,603.657,12.31701694,73.756,1.504917364
East,8/3/11,Chaoborus,Ch (4) - 1x D,1,584.473,11.92558661,67.201,1.371169149
East,8/3/11,Chaoborus,Ch (4) - 1x E,1,557.076,11.36657825,69.642,1.420975311
East,8/3/11,Chaoborus,Ch (4) - 1x E,1,403.593,8.234911243,36.715,0.74913283
East,8/3/11,Chaoborus,Ch (4) - 1x E,1,653.95,13.34319527,69.354,1.415098959
East,8/3/11,Chaoborus,Ch (4) - 1x E,1,389.626,7.949928586,35.384,0.721975107
East,8/3/11,Chaoborus,Ch (5) - 1x,1,454.935,9.282493369,35.171,0.717629055
East,8/3/11,Chaoborus,Ch (5) - 1x,1,448.267,9.146439502,50,1.020199959
East,8/3/11,Chaoborus,Ch (5) - 1x,1,565.754,11.54364415,75.286,1.536135483
East,8/3/11,Chaoborus,Ch (5) - 1x,1,554.373,11.31142624,66.068,1.348051418
East,8/3/11,Chaoborus,Ch (5) - 1x,1,588.607,12.00993675,66.37,1.354213426
East,8/10/11,Chaoborus,Ch (4) - 1x A,1,638.727,13.03258519,60.415,1.232707611
East,8/10/11,Chaoborus,Ch (4) - 1x A,1,660.684,13.4805958,70.838,1.445378494
East,8/10/11,Chaoborus,Ch (4) - 1x A,1,357.481,7.294042032,30.232,0.616853703
East,8/10/11,Chaoborus,Ch (4) - 1x A,1,374.766,7.646725158,28.302,0.577473985
East,8/10/11,Chaoborus,Ch (4) - 1x B,1,570.257,11.63552336,65.299,1.332360743
East,8/10/11,Chaoborus,Ch (4) - 1x B,1,631.133,12.87763722,64.195,1.309834728
East,8/10/11,Chaoborus,Ch (4) - 1x B,1,440.157,8.980963069,39,0.795755968
East,8/10/11,Chaoborus,Ch (4) - 1x B,1,573.596,11.70365232,65.253,1.331422159
