EL,8/1/12,Copepod,0.325
EL,8/1/12,Copepod,0.152
EL,8/1/12,Copepod,0.158
EL,8/1/12,Copepod,0.136
EL,8/1/12,Copepod,0.266
EL,8/1/12,Copepod,0.22
EL,8/1/12,Copepod,0.166
EL,8/1/12,Copepod,0.181
EL,8/1/12,Daphnia,1.431
EL,8/1/12,Daphnia,0.865
EL,8/1/12,Daphnia,0.221
EL,8/1/12,Daphnia,0.672
EL,8/1/12,Daphnia,0.533
EL,8/1/12,Daphnia,0.547
EL,8/1/12,Daphnia,0.85
EL,8/1/12,Daphnia,0.822
EL,8/1/12,Daphnia,0.735
EL,8/1/12,Daphnia,0.968
EL,8/1/12,Daphnia,0.832
EL,8/1/12,Daphnia,0.643
EL,8/1/12,Daphnia,0.573
EL,8/1/12,Daphnia,0.593
EL,8/1/12,Daphnia,0.749
EL,8/1/12,Daphnia,0.492
EL,8/1/12,Daphnia,0.686
EL,8/1/12,Daphnia,0.792,
EL,8/1/12,Daphnia,0.463,
EL,8/1/12,Daphnia,0.374,
EL,8/1/12,Daphnia,0.299,
EL,8/1/12,Daphnia,1.258,
EL,8/1/12,Daphnia,0.404,
EL,8/1/12,Daphnia,0.898,
EL,8/1/12,Holopedium,0.316,
EL,8/1/12,Holopedium,0.367,
EL,8/1/12,Holopedium,0.197,
EL,8/1/12,Holopedium,0.069,
EL,8/1/12,Holopedium,0.124,
EL,8/1/12,Holopedium,0.255,
WL,8/1/12,Chaoborus,10.982,0.855
WL,8/1/12,Chaoborus,12.049,0.729
WL,8/1/12,Chaoborus,12.417,0.712
WL,8/1/12,Chaoborus,11.094,0.851
WL,8/1/12,Chaoborus,11.666,0.812
WL,8/1/12,Chaoborus,11.005,0.872
WL,8/1/12,Chaoborus,6.644,0.431
WL,8/1/12,Chaoborus,10.845,0.866
WL,8/1/12,Chaoborus,9.771,0.869
WL,8/1/12,Chaoborus,10.436,0.987
WL,8/1/12,Chaoborus,10.432,0.985
WL,8/1/12,Chaoborus,5.618,0.261
WL,8/1/12,Chaoborus,4.742,0.443
WL,8/1/12,Chaoborus,11.586,1.313
WL,8/1/12,Chaoborus,11.081,0.754
WL,8/1/12,Chaoborus,12.357,0.811
WL,8/1/12,Chaoborus,11.971,0.664
WL,8/1/12,Chaoborus,10.323,0.95
WL,8/1/12,Chaoborus,10.095,0.795
WL,8/1/12,Chaoborus,5.524,0.522
WL,8/1/12,Chaoborus,10.106,0.811
WL,8/1/12,Chaoborus,6.903,0.388
WL,8/1/12,Chaoborus,8.936,0.699
WL,8/1/12,Chaoborus,12.047,0.89
WL,8/1/12,Chaoborus,11.691,0.895
WL,8/1/12,Copepod,0.907,
WL,8/1/12,Copepod,0.783,
WL,8/1/12,Copepod,0.492,
WL,8/1/12,Copepod,0.481,
WL,8/1/12,Copepod,0.379,
WL,8/1/12,Copepod,0.379,
WL,8/1/12,Copepod,0.84,
WL,8/1/12,Copepod,0.661,
WL,8/1/12,Copepod,0.324,
WL,8/1/12,Copepod,0.312,
WL,8/1/12,Copepod,0.527
WL,8/1/12,Copepod,0.48
WL,8/1/12,Copepod,0.526
WL,8/1/12,Copepod,0.448
WL,8/1/12,Copepod,0.28
WL,8/1/12,Copepod,0.975
WL,8/1/12,Copepod,0.251
WL,8/1/12,Copepod,0.486
WL,8/1/12,Copepod,1.165
WL,8/1/12,Copepod,0.143
WL,8/1/12,Copepod,0.357
WL,8/1/12,Copepod,0.488
WL,8/1/12,Copepod,1.257
WL,8/1/12,Copepod,0.435
WL,8/1/12,Copepod,0.59
WL,8/1/12,Daphnia,0.661
WL,8/1/12,Daphnia,0.538
WL,8/1/12,Daphnia,0.727
WL,8/1/12,Daphnia,1.001
WL,8/1/12,Daphnia,0.844
WL,8/1/12,Daphnia,0.472
WL,8/1/12,Daphnia,0.663
WL,8/1/12,Daphnia,1.595
WL,8/1/12,Daphnia,0.777
WL,8/1/12,Daphnia,1.62
WL,8/1/12,Daphnia,1.015
WL,8/1/12,Daphnia,1.327
WL,8/1/12,Daphnia,1.183
WL,8/1/12,Daphnia,1.426
WL,8/1/12,Daphnia,0.645
WL,8/1/12,Daphnia,1.149
WL,8/1/12,Daphnia,0.846
WL,8/1/12,Daphnia,1.055
WL,8/1/12,Daphnia,1.594
WL,8/1/12,Daphnia,1.197
WL,8/1/12,Daphnia,0.898
WL,8/1/12,Daphnia,1.381
WL,8/1/12,Daphnia,0.956
WL,8/1/12,Daphnia,0.664
WL,8/1/12,Daphnia,0.558
WL,8/1/12,Holopedium,0.104
WL,8/1/12,Holopedium,0.102
WL,8/1/12,Holopedium,0.103
WL,8/1/12,Holopedium,0.465
WL,8/1/12,Holopedium,0.251
WL,8/1/12,Holopedium,0.1
WL,8/1/12,Holopedium,0.149
WL,8/1/12,Holopedium,0.094
EL,8/8/12,Cyclo,1.168
EL,8/8/12,Cyclo,0.427
EL,8/8/12,Cyclo,0.44
EL,8/8/12,Cyclo,0.471
EL,8/8/12,Cyclo,1.262
EL,8/8/12,Cyclo,0.454
EL,8/8/12,Cyclo,1.155
EL,8/8/12,Cyclo,0.381
EL,8/8/12,Cyclo,0.328
EL,8/8/12,Cyclo,1.308
EL,8/8/12,Cyclo,0.499
EL,8/8/12,Cyclo,1.252
EL,8/8/12,Cyclo,0.661
EL,8/8/12,Cyclo,0.329
EL,8/8/12,Cyclo,1.2
EL,8/8/12,Cyclo,1.175
EL,8/8/12,Cyclo,0.48
EL,8/8/12,Cyclo,0.928
EL,8/8/12,Cyclo,0.31
EL,8/8/12,Cyclo,1.333
EL,8/8/12,Cyclo,0.397
EL,8/8/12,Cyclo,0.893
EL,8/8/12,Cyclo,0.906
EL,8/8/12,Cyclo,0.405
EL,8/8/12,Cyclo,0.489
EL,8/8/12,Daphnia,1.537
EL,8/8/12,Daphnia,1.69
EL,8/8/12,Daphnia,1.593
EL,8/8/12,Daphnia,1.016
EL,8/8/12,Daphnia,1.549
EL,8/8/12,Daphnia,0.955
EL,8/8/12,Daphnia,0.955
EL,8/8/12,Daphnia,1.59
EL,8/8/12,Daphnia,1.488
EL,8/8/12,Daphnia,0.97
EL,8/8/12,Daphnia,1.154
EL,8/8/12,Daphnia,0.688
EL,8/8/12,Daphnia,0.992
EL,8/8/12,Daphnia,0.904
EL,8/8/12,Daphnia,0.842
EL,8/8/12,Daphnia,0.841
EL,8/8/12,Daphnia,1.163
EL,8/8/12,Daphnia,1.185
EL,8/8/12,Daphnia,0.904
EL,8/8/12,Daphnia,0.771
EL,8/8/12,Daphnia,1.187
EL,8/8/12,Daphnia,0.92
EL,8/8/12,Daphnia,1.035
EL,8/8/12,Holopedium,0.337
EL,8/8/12,Holopedium,0.123
EL,8/8/12,Holopedium,0.21
EL,8/8/12,Holopedium,0.301
EL,8/8/12,Holopedium,0.459
EL,8/8/12,Holopedium,0.232
EL,8/8/12,Holopedium,0.292
WL,7/18/12,Bosmina,0.219
WL,7/18/12,Cyclo,0.533
WL,7/18/12,Cyclo,0.894
WL,7/18/12,Cyclo,0.444
WL,7/18/12,Cyclo,1.448
WL,7/18/12,Cyclo,0.466
WL,7/18/12,Cyclo,0.477
WL,7/18/12,Cyclo,0.492
WL,7/18/12,Cyclo,0.483
WL,7/18/12,Cyclo,1.304
WL,7/18/12,Cyclo,0.79
WL,7/18/12,Cyclo,0.4
WL,7/18/12,Cyclo,1.517
WL,7/18/12,Cyclo,0.505
WL,7/18/12,Cyclo,0.46
WL,7/18/12,Cyclo,0.858
WL,7/18/12,Cyclo,0.718
WL,7/18/12,Cyclo,0.495
WL,7/18/12,Cyclo,0.521
WL,7/18/12,Cyclo,0.579
WL,7/18/12,Cyclo,0.503
WL,7/18/12,Cyclo,0.479
WL,7/18/12,Cyclo,0.553
WL,7/18/12,Cyclo,0.445
WL,7/18/12,Cyclo,0.996
WL,7/18/12,Cyclo,0.496
WL,7/18/12,Cyclo,1.155
WL,7/18/12,Cyclo,1.132
WL,7/18/12,Daphnia,0.935
WL,7/18/12,Daphnia,0.867
WL,7/18/12,Daphnia,0.756
WL,7/18/12,Daphnia,1.174
WL,7/18/12,Daphnia,0.925
WL,7/18/12,Daphnia,1.773
WL,7/18/12,Daphnia,2.238
WL,7/18/12,Daphnia,1.319
WL,7/18/12,Daphnia,0.951
WL,7/18/12,Daphnia,1.019
WL,7/18/12,Daphnia,1.123
WL,7/18/12,Daphnia,0.921
WL,7/18/12,Daphnia,0.763
WL,7/18/12,Daphnia,1.5
WL,7/18/12,Daphnia,1.004
WL,7/18/12,Daphnia,1.188
WL,7/18/12,Daphnia,0.449
WL,7/18/12,Daphnia,0.881
WL,7/18/12,Daphnia,0.943
WL,7/18/12,Daphnia,1.209
WL,7/18/12,Daphnia,0.84
WL,7/18/12,Daphnia,1.777
WL,7/18/12,Daphnia,0.862
WL,7/18/12,Daphnia,2.426
WL,7/18/12,Daphnia,2.159
WL,7/18/12,Daphnia,1.27
WL,7/18/12,Holopedium,0.212
WL,7/18/12,Holopedium,0.438
WL,7/18/12,Holopedium,0.487
WL,7/18/12,Holopedium,0.24
WL,7/18/12,Holopedium,0.474
WL,7/18/12,Holopedium,0.211
WL,7/11/12,Bosmina,0.243
WL,7/11/12,Bosmina,0.22
WL,7/11/12,Cyclopoid,0.63
WL,7/11/12,Cyclopoid,0.894
WL,7/11/12,Cyclopoid,0.428
WL,7/11/12,Cyclopoid,0.868
WL,7/11/12,Cyclopoid,0.422
WL,7/11/12,Cyclopoid,0.328
WL,7/11/12,Cyclopoid,0.364
WL,7/11/12,Cyclopoid,0.471
WL,7/11/12,Cyclopoid,0.426
WL,7/11/12,Cyclopoid,0.504
WL,7/11/12,Cyclopoid,0.957
WL,7/11/12,Cyclopoid,0.458
WL,7/11/12,Cyclopoid,0.502
WL,7/11/12,Cyclopoid,0.527
WL,7/11/12,Cyclopoid,0.557
WL,7/11/12,Cyclopoid,0.421
WL,7/11/12,Cyclopoid,0.501
WL,7/11/12,Cyclopoid,0.391
WL,7/11/12,Cyclopoid,0.57
WL,7/11/12,Cyclopoid,0.452
WL,7/11/12,Cyclopoid,1.066
WL,7/11/12,Cyclopoid,0.402
WL,7/11/12,Cyclopoid,0.338
WL,7/11/12,Cyclopoid,0.432
WL,7/11/12,Cyclopoid,0.392
WL,7/11/12,Daphnia,1.447
WL,7/11/12,Daphnia,0.789
WL,7/11/12,Daphnia,1.876
WL,7/11/12,Daphnia,1.099
WL,7/11/12,Daphnia,0.754
WL,7/11/12,Daphnia,1.566
WL,7/11/12,Daphnia,0.953
WL,7/11/12,Daphnia,1.165
WL,7/11/12,Daphnia,0.998
WL,7/11/12,Daphnia,0.864
WL,7/11/12,Daphnia,1.377
WL,7/11/12,Daphnia,1.435
WL,7/11/12,Daphnia,1.783
WL,7/11/12,Daphnia,1.112
WL,7/11/12,Daphnia,0.781
WL,7/11/12,Daphnia,0.552
WL,7/11/12,Daphnia,1.923
WL,7/11/12,Daphnia,1.47
WL,7/11/12,Daphnia,1.815
WL,7/11/12,Daphnia,1.581
WL,7/11/12,Daphnia,1.847
WL,7/11/12,Daphnia,0.848
WL,7/11/12,Daphnia,0.977
WL,7/11/12,Daphnia,1.102
WL,7/11/12,Daphnia,0.837
WL,7/11/12,Holopedium,0.103
WL,7/11/12,Holopedium,0.265
WL,7/11/12,Holopedium,0.186
WL,7/11/12,Holopedium,0.225
WL,7/11/12,Holopedium,0.148
WL,7/11/12,Holopedium,0.232
WL,7/11/12,Holopedium,0.452
WL,7/11/12,Holopedium,0.213
WL,6/26/12,Cyclopoid,0.495
WL,6/26/12,Cyclopoid,0.418
WL,6/26/12,Cyclopoid,0.462
WL,6/26/12,Cyclopoid,0.457
WL,6/26/12,Cyclopoid,0.45
WL,6/26/12,Cyclopoid,0.41
WL,6/26/12,Cyclopoid,0.476
WL,6/26/12,Cyclopoid,0.512
WL,6/26/12,Cyclopoid,0.469
WL,6/26/12,Cyclopoid,0.478
WL,6/26/12,Cyclopoid,0.273
WL,6/26/12,Cyclopoid,0.471
WL,6/26/12,Cyclopoid,0.299
WL,6/26/12,Cyclopoid,0.272
WL,6/26/12,Cyclopoid,0.418
WL,6/26/12,Cyclopoid,0.317
WL,6/26/12,Cyclopoid,0.452
WL,6/26/12,Cyclopoid,0.329
WL,6/26/12,Cyclopoid,1.258
WL,6/26/12,Cyclopoid,0.557
WL,6/26/12,Cyclopoid,0.469
WL,6/26/12,Cyclopoid,0.574
WL,6/26/12,Cyclopoid,0.542
WL,6/26/12,Cyclopoid,0.581
WL,6/26/12,Cyclopoid,0.43
WL,6/26/12,Daphnia,1.248
WL,6/26/12,Daphnia,1.079
WL,6/26/12,Daphnia,0.9
WL,6/26/12,Daphnia,0.735
WL,6/26/12,Daphnia,1.855
WL,6/26/12,Daphnia,1.534
WL,6/26/12,Daphnia,0.709
WL,6/26/12,Daphnia,1.215
WL,6/26/12,Daphnia,0.745
WL,6/26/12,Daphnia,1.222
WL,6/26/12,Daphnia,1.073
WL,6/26/12,Daphnia,0.727
WL,6/26/12,Daphnia,0.749
WL,6/26/12,Daphnia,1.194
WL,6/26/12,Holopedium,0.61
WL,6/26/12,Holopedium,0.439
WL,6/26/12,Holopedium,0.499
WL,6/26/12,Holopedium,0.496
EL,5/16/12,Cyclopoid,0.33
EL,5/16/12,Cyclopoid,0.581
EL,5/16/12,Cyclopoid,0.623
EL,5/16/12,Cyclopoid,0.737
EL,5/16/12,Cyclopoid,0.485
EL,5/16/12,Cyclopoid,0.286
EL,5/16/12,Cyclopoid,0.272
EL,5/16/12,Cyclopoid,0.401
EL,5/16/12,Cyclopoid,0.382
EL,5/16/12,Cyclopoid,0.351
EL,5/16/12,Cyclopoid,0.416
EL,5/16/12,Cyclopoid,0.497
EL,5/16/12,Cyclopoid,0.33
EL,5/16/12,Cyclopoid,0.379
EL,5/16/12,Cyclopoid,0.592
EL,5/16/12,Cyclopoid,0.391
EL,5/16/12,Cyclopoid,0.389
EL,5/16/12,Cyclopoid,0.457
EL,5/16/12,Cyclopoid,0.455
EL,5/16/12,Cyclopoid,0.473
EL,5/16/12,Cyclopoid,0.355
EL,5/16/12,Cyclopoid,0.302
EL,5/16/12,Cyclopoid,0.325
EL,5/16/12,Cyclopoid,0.504
EL,5/16/12,Cyclopoid,0.458
EL,5/16/12,Daphnia,1.252
EL,5/16/12,Daphnia,0.777
EL,5/16/12,Daphnia,0.61
EL,5/16/12,Daphnia,0.504
EL,5/16/12,Daphnia,0.749
EL,5/16/12,Daphnia,0.571
EL,5/16/12,Daphnia,0.579
EL,5/16/12,Daphnia,0.672
EL,5/16/12,Daphnia,0.691
EL,5/16/12,Daphnia,0.387
EL,5/16/12,Daphnia,0.784
EL,5/16/12,Daphnia,0.406
EL,5/16/12,Daphnia,0.591
EL,5/16/12,Daphnia,0.553
EL,5/16/12,Daphnia,1.289
EL,5/16/12,Daphnia,0.606
EL,5/16/12,Daphnia,0.531
EL,5/16/12,Daphnia,0.409
EL,5/16/12,Daphnia,0.588
EL,5/16/12,Daphnia,0.589
EL,5/16/12,Daphnia,0.474
EL,5/16/12,Daphnia,0.623
EL,5/16/12,Daphnia,0.544
EL,5/16/12,Daphnia,0.825
EL,5/16/12,Daphnia,0.55
EL,5/16/12,Holopedium,0.286
EL,5/16/12,Holopedium,0.217
EL,5/16/12,Holopedium,0.289
EL,5/16/12,Holopedium,0.266
EL,5/16/12,Holopedium,0.225
EL,5/16/12,Holopedium,0.338
EL,5/16/12,Holopedium,0.212
EL,5/16/12,Holopedium,0.189
EL,5/16/12,Holopedium,0.369
EL,5/16/12,Holopedium,0.305
EL,5/16/12,Holopedium,0.161
EL,5/16/12,Holopedium,0.206
EL,5/16/12,Holopedium,0.329
EL,5/16/12,Holopedium,0.399
EL,5/16/12,Holopedium,0.229
EL,5/16/12,Holopedium,0.274
EL,5/16/12,Holopedium,0.102
EL,5/16/12,Holopedium,0.146
EL,5/16/12,Holopedium,0.228
EL,5/16/12,Holopedium,0.278
EL,5/16/12,Holopedium,0.091
EL,5/16/12,Holopedium,0.196
EL,5/16/12,Holopedium,0.198
EL,5/16/12,Holopedium,0.14
EL,5/16/12,Holopedium,0.081
EL,5/22/12,Cyclopoid,0.314
EL,5/22/12,Cyclopoid,0.763
EL,5/22/12,Cyclopoid,0.563
EL,5/22/12,Cyclopoid,0.752
EL,5/22/12,Cyclopoid,0.336
EL,5/22/12,Cyclopoid,0.344
EL,5/22/12,Cyclopoid,0.38
EL,5/22/12,Cyclopoid,0.389
EL,5/22/12,Cyclopoid,0.215
EL,5/22/12,Cyclopoid,0.482
EL,5/22/12,Cyclopoid,0.555
EL,5/22/12,Cyclopoid,0.484
EL,5/22/12,Cyclopoid,0.46
EL,5/22/12,Cyclopoid,0.516
EL,5/22/12,Cyclopoid,0.61
EL,5/22/12,Cyclopoid,0.296
EL,5/22/12,Cyclopoid,0.455
EL,5/22/12,Cyclopoid,0.299
EL,5/22/12,Cyclopoid,0.444
EL,5/22/12,Cyclopoid,0.419
EL,5/22/12,Cyclopoid,0.483
EL,5/22/12,Cyclopoid,0.473
EL,5/22/12,Cyclopoid,0.404
EL,5/22/12,Cyclopoid,0.296
EL,5/22/12,Cyclopoid,0.364
EL,5/22/12,Daphnia,1.326
EL,5/22/12,Daphnia,0.631
EL,5/22/12,Daphnia,0.523
EL,5/22/12,Daphnia,0.421
EL,5/22/12,Daphnia,0.571
EL,5/22/12,Daphnia,0.715
EL,5/22/12,Daphnia,0.576
EL,5/22/12,Daphnia,0.655
EL,5/22/12,Daphnia,0.599
EL,5/22/12,Daphnia,0.526
EL,5/22/12,Daphnia,0.629
EL,5/22/12,Daphnia,0.507
EL,5/22/12,Daphnia,0.446
EL,5/22/12,Daphnia,0.455
EL,5/22/12,Daphnia,1.33
EL,5/22/12,Daphnia,0.826
EL,5/22/12,Daphnia,0.523
EL,5/22/12,Daphnia,0.315
EL,5/22/12,Daphnia,0.496
EL,5/22/12,Daphnia,0.428
EL,5/22/12,Daphnia,0.66
EL,5/22/12,Daphnia,0.582
EL,5/22/12,Daphnia,0.605
EL,5/22/12,Daphnia,0.837
EL,5/22/12,Daphnia,0.376
EL,5/22/12,Holopedium,0.21
EL,5/22/12,Holopedium,0.186
EL,5/22/12,Holopedium,0.238
EL,5/22/12,Holopedium,0.302
EL,5/22/12,Holopedium,0.251
EL,5/22/12,Holopedium,0.22
EL,5/22/12,Holopedium,0.109
EL,5/22/12,Holopedium,0.203
EL,5/22/12,Holopedium,0.316
EL,5/22/12,Holopedium,0.266
EL,5/22/12,Holopedium,0.168
EL,5/22/12,Holopedium,0.123
EL,5/22/12,Holopedium,0.237
EL,5/22/12,Holopedium,0.203
EL,5/22/12,Holopedium,0.288
EL,5/22/12,Holopedium,0.197
EL,5/22/12,Holopedium,0.136
EL,5/22/12,Holopedium,0.164
EL,5/22/12,Holopedium,0.239
EL,5/22/12,Holopedium,0.131
EL,5/22/12,Holopedium,0.072
EL,5/22/12,Holopedium,0.138
EL,5/22/12,Holopedium,0.234
EL,5/22/12,Holopedium,0.226
EL,5/22/12,Holopedium,0.2
EL,6/6/12,Cyclopoid,0.53
EL,6/6/12,Cyclopoid,0.629
EL,6/6/12,Cyclopoid,0.452
EL,6/6/12,Cyclopoid,0.419
EL,6/6/12,Cyclopoid,0.56
EL,6/6/12,Cyclopoid,0.584
EL,6/6/12,Cyclopoid,0.415
EL,6/6/12,Cyclopoid,0.631
